<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.21	11:00:00	1.08306	1.08471	1.08200	1.08365	5325	0	0
2020.04.21	12:00:00	1.08365	1.08532	1.08303	1.08323	7487	0	0
2020.04.21	13:00:00	1.08323	1.08387	1.08228	1.08323	5454	0	0
2020.04.21	14:00:00	1.08323	1.08382	1.08254	1.08323	4618	0	0
2020.04.21	15:00:00	1.08323	1.08440	1.08244	1.08290	6288	0	0
2020.04.21	16:00:00	1.08290	1.08746	1.08164	1.08688	9786	0	0
2020.04.21	17:00:00	1.08688	1.08801	1.08433	1.08594	11006	0	0
2020.04.21	18:00:00	1.08594	1.08729	1.08533	1.08535	6856	0	0
2020.04.21	19:00:00	1.08535	1.08614	1.08435	1.08441	6547	0	0
2020.04.21	20:00:00	1.08441	1.08502	1.08416	1.08445	4017	0	0
2020.04.21	21:00:00	1.08445	1.08569	1.08416	1.08529	4256	0	0
2020.04.21	22:00:00	1.08530	1.08657	1.08503	1.08592	4020	0	0
2020.04.21	23:00:00	1.08592	1.08625	1.08558	1.08564	1303	0	0
2020.04.22	00:00:00	1.08563	1.08627	1.08543	1.08556	2904	0	1
2020.04.22	01:00:00	1.08556	1.08586	1.08526	1.08532	980	0	1
2020.04.22	02:00:00	1.08537	1.08570	1.08523	1.08562	811	0	0
2020.04.22	03:00:00	1.08561	1.08605	1.08491	1.08548	2022	0	0
2020.04.22	04:00:00	1.08548	1.08608	1.08475	1.08491	2001	0	0
2020.04.22	05:00:00	1.08491	1.08579	1.08466	1.08521	2378	0	0
2020.04.22	06:00:00	1.08521	1.08534	1.08481	1.08505	1314	0	1
2020.04.22	07:00:00	1.08505	1.08512	1.08449	1.08462	1459	0	0
2020.04.22	08:00:00	1.08462	1.08564	1.08452	1.08552	2201	0	0
2020.04.22	09:00:00	1.08552	1.08694	1.08509	1.08590	5122	0	0
2020.04.22	10:00:00	1.08590	1.08734	1.08530	1.08554	5440	0	0
2020.04.22	11:00:00	1.08554	1.08652	1.08513	1.08596	5296	0	0
2020.04.22	12:00:00	1.08596	1.08696	1.08589	1.08600	4571	0	0
2020.04.22	13:00:00	1.08600	1.08719	1.08572	1.08705	3165	0	0
2020.04.22	14:00:00	1.08705	1.08851	1.08672	1.08762	5412	0	0
2020.04.22	15:00:00	1.08762	1.08773	1.08620	1.08685	5903	0	0
2020.04.22	16:00:00	1.08685	1.08718	1.08502	1.08515	6886	0	0
2020.04.22	17:00:00	1.08515	1.08555	1.08255	1.08291	7435	0	0
2020.04.22	18:00:00	1.08291	1.08342	1.08202	1.08290	4765	0	0
2020.04.22	19:00:00	1.08290	1.08291	1.08100	1.08154	3587	0	0
2020.04.22	20:00:00	1.08154	1.08170	1.08032	1.08141	3287	0	0
2020.04.22	21:00:00	1.08141	1.08257	1.08125	1.08197	2529	0	0
2020.04.22	22:00:00	1.08197	1.08236	1.08132	1.08180	2229	0	0
2020.04.22	23:00:00	1.08180	1.08237	1.08146	1.08229	1280	0	0
2020.04.23	00:00:00	1.08226	1.08243	1.08184	1.08225	559	0	1
2020.04.23	01:00:00	1.08225	1.08241	1.08206	1.08230	732	0	0
2020.04.23	02:00:00	1.08230	1.08232	1.08055	1.08061	1621	0	0
2020.04.23	03:00:00	1.08061	1.08141	1.08045	1.08109	1852	0	0
2020.04.23	04:00:00	1.08108	1.08217	1.08106	1.08179	1709	0	0
2020.04.23	05:00:00	1.08179	1.08179	1.08081	1.08111	1534	0	0
2020.04.23	06:00:00	1.08111	1.08118	1.08079	1.08092	992	0	1
2020.04.23	07:00:00	1.08092	1.08163	1.08085	1.08155	889	0	0
2020.04.23	08:00:00	1.08155	1.08341	1.08154	1.08292	3141	0	0
2020.04.23	09:00:00	1.08292	1.08342	1.08112	1.08165	5642	0	0
2020.04.23	10:00:00	1.08165	1.08194	1.07844	1.07962	8662	0	0
2020.04.23	11:00:00	1.07962	1.08027	1.07904	1.07961	6524	0	0
2020.04.23	12:00:00	1.07961	1.07993	1.07690	1.07734	5364	0	0
2020.04.23	13:00:00	1.07734	1.07777	1.07560	1.07752	6595	0	0
2020.04.23	14:00:00	1.07752	1.07922	1.07635	1.07651	7466	0	0
2020.04.23	15:00:00	1.07651	1.07946	1.07651	1.07883	7991	0	0
2020.04.23	16:00:00	1.07883	1.08033	1.07806	1.07938	9052	0	0
2020.04.23	17:00:00	1.07938	1.08466	1.07912	1.08276	14542	0	0
2020.04.23	18:00:00	1.08276	1.08373	1.08080	1.08135	7770	0	0
2020.04.23	19:00:00	1.08135	1.08186	1.08084	1.08136	6095	0	0
2020.04.23	20:00:00	1.08136	1.08142	1.07643	1.07652	11524	0	0
2020.04.23	21:00:00	1.07652	1.07873	1.07617	1.07852	5882	0	0
2020.04.23	22:00:00	1.07852	1.07884	1.07792	1.07820	4454	0	0
2020.04.23	23:00:00	1.07820	1.07827	1.07645	1.07760	2468	0	0
2020.04.24	00:00:00	1.07760	1.07849	1.07738	1.07771	934	0	0
2020.04.24	01:00:00	1.07771	1.07801	1.07744	1.07798	802	0	1
2020.04.24	02:00:00	1.07797	1.07800	1.07737	1.07743	1224	0	0
2020.04.24	03:00:00	1.07743	1.07790	1.07613	1.07662	3838	0	0
2020.04.24	04:00:00	1.07662	1.07696	1.07631	1.07663	2576	0	0
2020.04.24	05:00:00	1.07663	1.07744	1.07658	1.07712	1619	0	0
2020.04.24	06:00:00	1.07712	1.07715	1.07665	1.07710	966	0	0
2020.04.24	07:00:00	1.07710	1.07739	1.07687	1.07716	1116	0	0
2020.04.24	08:00:00	1.07716	1.07716	1.07605	1.07628	1724	0	0
2020.04.24	09:00:00	1.07628	1.07662	1.07374	1.07378	5302	0	0
2020.04.24	10:00:00	1.07380	1.07512	1.07269	1.07405	6639	0	0
2020.04.24	11:00:00	1.07406	1.07588	1.07328	1.07557	6521	0	0
2020.04.24	12:00:00	1.07557	1.07680	1.07495	1.07653	4860	0	0
2020.04.24	13:00:00	1.07653	1.07980	1.07618	1.07850	5727	0	0
2020.04.24	14:00:00	1.07850	1.08056	1.07770	1.07933	6617	0	0
2020.04.24	15:00:00	1.07933	1.08099	1.07902	1.08028	7534	0	0
2020.04.24	16:00:00	1.08028	1.08079	1.07843	1.07964	6915	0	0
2020.04.24	17:00:00	1.07965	1.08197	1.07894	1.08135	10548	0	0
2020.04.24	18:00:00	1.08135	1.08140	1.07938	1.07969	5711	0	0
2020.04.24	19:00:00	1.07969	1.08021	1.07862	1.07880	5989	0	0
2020.04.24	20:00:00	1.07880	1.07952	1.07845	1.07940	2869	0	0
2020.04.24	21:00:00	1.07940	1.08009	1.07904	1.07975	3306	0	0
2020.04.24	22:00:00	1.07975	1.08131	1.07966	1.08108	3815	0	0
2020.04.24	23:00:00	1.08108	1.08257	1.08080	1.08244	3309	0	0
2020.04.27	00:00:00	1.08208	1.08225	1.08195	1.08215	349	0	4
2020.04.27	01:00:00	1.08215	1.08217	1.08143	1.08169	2187	0	0
2020.04.27	02:00:00	1.08168	1.08211	1.08156	1.08209	1749	0	0
2020.04.27	03:00:00	1.08209	1.08212	1.08112	1.08180	3118	0	0
2020.04.27	04:00:00	1.08180	1.08319	1.08172	1.08252	4952	0	0
2020.04.27	05:00:00	1.08252	1.08285	1.08204	1.08226	2533	0	0
2020.04.27	06:00:00	1.08226	1.08329	1.08196	1.08317	2456	0	0
2020.04.27	07:00:00	1.08317	1.08431	1.08300	1.08383	2893	0	0
2020.04.27	08:00:00	1.08383	1.08536	1.08383	1.08465	3542	0	0
2020.04.27	09:00:00	1.08465	1.08592	1.08456	1.08460	6212	0	0
2020.04.27	10:00:00	1.08460	1.08480	1.08328	1.08416	5535	0	0
2020.04.27	11:00:00	1.08416	1.08502	1.08356	1.08498	5650	0	0
2020.04.27	12:00:00	1.08498	1.08518	1.08393	1.08464	5052	0	0
2020.04.27	13:00:00	1.08464	1.08602	1.08459	1.08519	4990	0	0
2020.04.27	14:00:00	1.08519	1.08551	1.08339	1.08546	5517	0	0
2020.04.27	15:00:00	1.08546	1.08583	1.08436	1.08509	6380	0	0
2020.04.27	16:00:00	1.08509	1.08573	1.08438	1.08471	7094	0	0
2020.04.27	17:00:00	1.08471	1.08472	1.08273	1.08403	7610	0	0
2020.04.27	18:00:00	1.08403	1.08429	1.08277	1.08284	4684	0	0
2020.04.27	19:00:00	1.08284	1.08287	1.08164	1.08212	4169	0	0
2020.04.27	20:00:00	1.08212	1.08312	1.08204	1.08291	3294	0	0
2020.04.27	21:00:00	1.08291	1.08333	1.08264	1.08320	2166	0	0
2020.04.27	22:00:00	1.08322	1.08342	1.08275	1.08291	1921	0	0
2020.04.27	23:00:00	1.08290	1.08304	1.08243	1.08280	1386	0	0
2020.04.28	00:00:00	1.08275	1.08316	1.08201	1.08294	1910	0	4
2020.04.28	01:00:00	1.08294	1.08301	1.08243	1.08286	1386	0	0
2020.04.28	02:00:00	1.08286	1.08300	1.08233	1.08243	1253	0	0
2020.04.28	03:00:00	1.08243	1.08361	1.08226	1.08329	2295	0	0
2020.04.28	04:00:00	1.08329	1.08342	1.08234	1.08244	2352	0	0
2020.04.28	05:00:00	1.08245	1.08281	1.08237	1.08272	1574	0	1
2020.04.28	06:00:00	1.08272	1.08273	1.08235	1.08242	1051	0	0
2020.04.28	07:00:00	1.08242	1.08242	1.08167	1.08216	1407	0	0
2020.04.28	08:00:00	1.08216	1.08273	1.08187	1.08251	1951	0	0
2020.04.28	09:00:00	1.08251	1.08253	1.08096	1.08132	3000	0	0
2020.04.28	10:00:00	1.08131	1.08407	1.08100	1.08391	5843	0	0
2020.04.28	11:00:00	1.08391	1.08583	1.08369	1.08502	5322	0	0
2020.04.28	12:00:00	1.08502	1.08853	1.08440	1.08759	6964	0	0
2020.04.28	13:00:00	1.08759	1.08843	1.08685	1.08822	4323	0	0
2020.04.28	14:00:00	1.08822	1.08883	1.08785	1.08861	3645	0	0
2020.04.28	15:00:00	1.08861	1.08881	1.08696	1.08702	4651	0	0
2020.04.28	16:00:00	1.08701	1.08746	1.08396	1.08435	5231	0	0
2020.04.28	17:00:00	1.08435	1.08577	1.08299	1.08324	5786	0	0
2020.04.28	18:00:00	1.08324	1.08465	1.08246	1.08361	4959	0	0
2020.04.28	19:00:00	1.08361	1.08383	1.08251	1.08315	3701	0	0
2020.04.28	20:00:00	1.08314	1.08370	1.08268	1.08355	2802	0	0
2020.04.28	21:00:00	1.08355	1.08399	1.08328	1.08355	2221	0	0
2020.04.28	22:00:00	1.08355	1.08381	1.08305	1.08326	2054	0	0
2020.04.28	23:00:00	1.08325	1.08342	1.08176	1.08182	1368	0	0
2020.04.29	00:00:00	1.08180	1.08235	1.08179	1.08211	667	0	0
2020.04.29	01:00:00	1.08213	1.08264	1.08199	1.08253	951	0	1
2020.04.29	02:00:00	1.08253	1.08328	1.08239	1.08324	859	0	1
2020.04.29	03:00:00	1.08324	1.08421	1.08307	1.08414	1488	0	0
2020.04.29	04:00:00	1.08414	1.08544	1.08392	1.08460	1875	0	0
2020.04.29	05:00:00	1.08460	1.08533	1.08443	1.08508	1581	0	1
2020.04.29	06:00:00	1.08508	1.08509	1.08409	1.08466	1259	0	0
2020.04.29	07:00:00	1.08466	1.08502	1.08435	1.08496	972	0	0
2020.04.29	08:00:00	1.08496	1.08567	1.08482	1.08550	1485	0	0
2020.04.29	09:00:00	1.08550	1.08556	1.08392	1.08510	3855	0	0
2020.04.29	10:00:00	1.08510	1.08716	1.08450	1.08700	5583	0	0
2020.04.29	11:00:00	1.08701	1.08741	1.08628	1.08660	4167	0	0
2020.04.29	12:00:00	1.08660	1.08726	1.08545	1.08556	3632	0	0
2020.04.29	13:00:00	1.08556	1.08592	1.08463	1.08505	2821	0	0
2020.04.29	14:00:00	1.08505	1.08541	1.08410	1.08423	3348	0	0
2020.04.29	15:00:00	1.08422	1.08571	1.08395	1.08571	5733	0	0
2020.04.29	16:00:00	1.08571	1.08680	1.08548	1.08639	5616	0	0
2020.04.29	17:00:00	1.08639	1.08666	1.08426	1.08516	5543	0	0
2020.04.29	18:00:00	1.08516	1.08579	1.08450	1.08523	3756	0	0
2020.04.29	19:00:00	1.08523	1.08567	1.08471	1.08476	3409	0	0
2020.04.29	20:00:00	1.08476	1.08676	1.08469	1.08638	2878	0	0
2020.04.29	21:00:00	1.08629	1.08855	1.08625	1.08716	7354	0	0
2020.04.29	22:00:00	1.08716	1.08826	1.08665	1.08751	4304	0	0
2020.04.29	23:00:00	1.08753	1.08791	1.08699	1.08728	1569	0	0
2020.04.30	00:00:00	1.08709	1.08810	1.08682	1.08737	531	0	1
2020.04.30	01:00:00	1.08737	1.08768	1.08735	1.08748	629	0	2
2020.04.30	02:00:00	1.08748	1.08785	1.08729	1.08771	752	0	0
2020.04.30	03:00:00	1.08767	1.08769	1.08513	1.08589	2264	0	0
2020.04.30	04:00:00	1.08588	1.08676	1.08557	1.08672	1449	0	0
2020.04.30	05:00:00	1.08672	1.08714	1.08617	1.08620	1659	0	0
2020.04.30	06:00:00	1.08620	1.08643	1.08595	1.08630	1351	0	0
2020.04.30	07:00:00	1.08630	1.08630	1.08545	1.08597	1460	0	0
2020.04.30	08:00:00	1.08597	1.08683	1.08574	1.08639	1439	0	0
2020.04.30	09:00:00	1.08639	1.08835	1.08534	1.08808	4460	0	0
2020.04.30	10:00:00	1.08808	1.08912	1.08680	1.08837	5910	0	0
2020.04.30	11:00:00	1.08837	1.08888	1.08700	1.08856	4821	0	0
2020.04.30	12:00:00	1.08856	1.08881	1.08590	1.08615	4641	0	0
2020.04.30	13:00:00	1.08615	1.08816	1.08615	1.08754	3684	0	0
2020.04.30	14:00:00	1.08754	1.08860	1.08639	1.08675	4924	0	0
2020.04.30	15:00:00	1.08676	1.08810	1.08619	1.08760	5738	0	0
2020.04.30	16:00:00	1.08760	1.08765	1.08328	1.08589	7194	0	0
2020.04.30	17:00:00	1.08587	1.09617	1.08488	1.09534	8256	0	0
2020.04.30	18:00:00	1.09534	1.09724	1.09288	1.09334	7294	0	0
2020.04.30	19:00:00	1.09333	1.09383	1.09206	1.09370	5159	0	0
2020.04.30	20:00:00	1.09370	1.09521	1.09357	1.09469	3586	0	0
2020.04.30	21:00:00	1.09470	1.09572	1.09432	1.09519	2911	0	0
2020.04.30	22:00:00	1.09519	1.09635	1.09513	1.09560	2845	0	0
2020.04.30	23:00:00	1.09560	1.09589	1.09505	1.09507	1514	0	0
2020.05.01	00:00:00	1.09485	1.09545	1.09481	1.09507	526	0	0
2020.05.01	01:00:00	1.09507	1.09518	1.09420	1.09429	1613	0	0
2020.05.01	02:00:00	1.09429	1.09475	1.09409	1.09447	1222	0	0
2020.05.01	03:00:00	1.09447	1.09553	1.09343	1.09456	2485	0	0
2020.05.01	04:00:00	1.09456	1.09466	1.09366	1.09419	1745	0	0
2020.05.01	05:00:00	1.09419	1.09462	1.09380	1.09446	1232	0	0
2020.05.01	06:00:00	1.09444	1.09461	1.09404	1.09450	1042	0	1
2020.05.01	07:00:00	1.09450	1.09496	1.09440	1.09491	766	0	1
2020.05.01	08:00:00	1.09491	1.09551	1.09439	1.09518	1543	0	0
2020.05.01	09:00:00	1.09517	1.09643	1.09517	1.09598	2338	0	0
2020.05.01	10:00:00	1.09597	1.09697	1.09488	1.09645	3075	0	0
2020.05.01	11:00:00	1.09644	1.09794	1.09585	1.09761	3253	0	0
2020.05.01	12:00:00	1.09761	1.09872	1.09738	1.09816	2689	0	0
2020.05.01	13:00:00	1.09816	1.09898	1.09760	1.09813	2044	0	0
2020.05.01	14:00:00	1.09813	1.09836	1.09707	1.09728	2523	0	0
2020.05.01	15:00:00	1.09728	1.09863	1.09716	1.09805	3291	0	0
2020.05.01	16:00:00	1.09804	1.09847	1.09737	1.09750	3383	0	0
2020.05.01	17:00:00	1.09759	1.10180	1.09717	1.10074	5832	0	0
2020.05.01	18:00:00	1.10076	1.10161	1.09948	1.09976	4034	0	0
2020.05.01	19:00:00	1.09976	1.09994	1.09849	1.09874	3286	0	0
2020.05.01	20:00:00	1.09874	1.09886	1.09784	1.09817	2284	0	0
2020.05.01	21:00:00	1.09816	1.09818	1.09757	1.09766	1822	0	0
2020.05.01	22:00:00	1.09763	1.09814	1.09747	1.09791	2367	0	0
2020.05.01	23:00:00	1.09790	1.09805	1.09731	1.09802	1133	0	0
2020.05.04	00:00:00	1.09684	1.09743	1.09658	1.09704	381	0	2
2020.05.04	01:00:00	1.09705	1.09736	1.09529	1.09561	1989	0	1
2020.05.04	02:00:00	1.09561	1.09622	1.09534	1.09606	1368	0	0
2020.05.04	03:00:00	1.09606	1.09608	1.09460	1.09470	1737	0	0
2020.05.04	04:00:00	1.09470	1.09548	1.09468	1.09501	1468	0	0
2020.05.04	05:00:00	1.09501	1.09520	1.09434	1.09441	1201	0	0
2020.05.04	06:00:00	1.09441	1.09469	1.09404	1.09424	1066	0	0
2020.05.04	07:00:00	1.09424	1.09426	1.09349	1.09361	997	0	0
2020.05.04	08:00:00	1.09361	1.09402	1.09268	1.09284	1307	0	0
2020.05.04	09:00:00	1.09284	1.09471	1.09248	1.09413	2802	0	0
2020.05.04	10:00:00	1.09409	1.09455	1.09255	1.09365	4485	0	0
2020.05.04	11:00:00	1.09367	1.09489	1.09235	1.09447	3536	0	0
2020.05.04	12:00:00	1.09447	1.09452	1.09269	1.09389	2965	0	0
2020.05.04	13:00:00	1.09389	1.09446	1.09306	1.09314	2699	0	0
2020.05.04	14:00:00	1.09314	1.09412	1.09254	1.09392	2570	0	0
2020.05.04	15:00:00	1.09392	1.09434	1.09309	1.09346	3169	0	0
2020.05.04	16:00:00	1.09346	1.09378	1.09218	1.09262	3394	0	0
2020.05.04	17:00:00	1.09262	1.09353	1.09036	1.09161	4765	0	0
2020.05.04	18:00:00	1.09161	1.09175	1.09003	1.09103	3074	0	0
2020.05.04	19:00:00	1.09103	1.09111	1.08957	1.09000	3205	0	0
2020.05.04	20:00:00	1.09002	1.09061	1.08968	1.09019	2047	0	0
2020.05.04	21:00:00	1.09019	1.09089	1.08995	1.09069	1769	0	0
2020.05.04	22:00:00	1.09067	1.09093	1.08956	1.08973	1753	0	0
2020.05.04	23:00:00	1.08976	1.09065	1.08959	1.09065	1014	0	0
2020.05.05	00:00:00	1.09054	1.09063	1.08996	1.09002	464	0	6
2020.05.05	01:00:00	1.08999	1.09045	1.08999	1.09041	725	0	0
2020.05.05	02:00:00	1.09041	1.09059	1.09021	1.09030	567	0	2
2020.05.05	03:00:00	1.09031	1.09131	1.09031	1.09105	868	0	0
2020.05.05	04:00:00	1.09105	1.09158	1.09083	1.09088	817	0	0
2020.05.05	05:00:00	1.09088	1.09148	1.09074	1.09074	702	0	0
2020.05.05	06:00:00	1.09074	1.09091	1.09016	1.09036	749	0	0
2020.05.05	07:00:00	1.09036	1.09075	1.08993	1.09065	730	0	1
2020.05.05	08:00:00	1.09065	1.09104	1.09052	1.09077	1063	0	0
2020.05.05	09:00:00	1.09077	1.09147	1.09007	1.09029	2142	0	0
2020.05.05	10:00:00	1.09029	1.09043	1.08849	1.08984	3343	0	0
2020.05.05	11:00:00	1.08984	1.09257	1.08413	1.08461	7205	0	0
2020.05.05	12:00:00	1.08444	1.08522	1.08257	1.08503	5636	0	0
2020.05.05	13:00:00	1.08503	1.08565	1.08329	1.08377	3275	0	0
2020.05.05	14:00:00	1.08377	1.08442	1.08304	1.08318	3564	0	0
2020.05.05	15:00:00	1.08318	1.08557	1.08306	1.08415	4392	0	0
2020.05.05	16:00:00	1.08415	1.08872	1.08409	1.08783	5485	0	0
2020.05.05	17:00:00	1.08784	1.08839	1.08388	1.08402	4439	0	0
2020.05.05	18:00:00	1.08402	1.08480	1.08363	1.08436	3219	0	0
2020.05.05	19:00:00	1.08436	1.08464	1.08339	1.08401	2410	0	0
2020.05.05	20:00:00	1.08400	1.08445	1.08360	1.08445	1655	0	0
2020.05.05	21:00:00	1.08445	1.08576	1.08429	1.08519	2011	0	0
2020.05.05	22:00:00	1.08519	1.08529	1.08434	1.08464	1652	0	0
2020.05.05	23:00:00	1.08464	1.08476	1.08338	1.08390	1037	0	0
2020.05.06	00:00:00	1.08397	1.08454	1.08353	1.08414	586	0	4
2020.05.06	01:00:00	1.08414	1.08433	1.08350	1.08403	1429	0	0
2020.05.06	02:00:00	1.08406	1.08410	1.08353	1.08384	654	0	0
2020.05.06	03:00:00	1.08384	1.08436	1.08345	1.08369	1537	0	0
2020.05.06	04:00:00	1.08369	1.08407	1.08321	1.08382	1492	0	0
2020.05.06	05:00:00	1.08382	1.08420	1.08349	1.08399	1012	0	0
2020.05.06	06:00:00	1.08399	1.08406	1.08320	1.08346	1026	0	0
2020.05.06	07:00:00	1.08346	1.08406	1.08335	1.08406	659	0	0
2020.05.06	08:00:00	1.08406	1.08409	1.08332	1.08378	1121	0	0
2020.05.06	09:00:00	1.08378	1.08387	1.08162	1.08327	3106	0	0
2020.05.06	10:00:00	1.08326	1.08363	1.08206	1.08234	3419	0	0
2020.05.06	11:00:00	1.08234	1.08247	1.07914	1.08017	3999	0	0
2020.05.06	12:00:00	1.08020	1.08031	1.07828	1.07862	3527	0	0
2020.05.06	13:00:00	1.07862	1.08066	1.07818	1.08029	2327	0	0
2020.05.06	14:00:00	1.08028	1.08156	1.08006	1.08125	2209	0	0
2020.05.06	15:00:00	1.08125	1.08195	1.08022	1.08123	3722	0	0
2020.05.06	16:00:00	1.08123	1.08268	1.08061	1.08120	4134	0	0
2020.05.06	17:00:00	1.08120	1.08154	1.07899	1.07967	4942	0	0
2020.05.06	18:00:00	1.07967	1.08077	1.07966	1.08057	3361	0	0
2020.05.06	19:00:00	1.08056	1.08168	1.08056	1.08071	2962	0	0
2020.05.06	20:00:00	1.08074	1.08129	1.08049	1.08086	1848	0	0
2020.05.06	21:00:00	1.08088	1.08112	1.08032	1.08032	1896	0	0
2020.05.06	22:00:00	1.08032	1.08056	1.07934	1.07934	2037	0	0
2020.05.06	23:00:00	1.07934	1.07966	1.07905	1.07929	1028	0	0
2020.05.07	00:00:00	1.07925	1.07973	1.07900	1.07968	447	0	1
2020.05.07	01:00:00	1.07947	1.07997	1.07935	1.07981	892	0	1
2020.05.07	02:00:00	1.07981	1.07997	1.07919	1.07979	1276	0	0
2020.05.07	03:00:00	1.07979	1.08023	1.07921	1.07935	1597	0	0
2020.05.07	04:00:00	1.07939	1.08007	1.07932	1.08000	1180	0	1
2020.05.07	05:00:00	1.08000	1.08026	1.07981	1.08000	990	0	1
2020.05.07	06:00:00	1.08000	1.08044	1.07995	1.08006	792	0	0
2020.05.07	07:00:00	1.08006	1.08021	1.07971	1.07989	750	0	0
2020.05.07	08:00:00	1.07988	1.07990	1.07894	1.07921	1098	0	0
2020.05.07	09:00:00	1.07921	1.08055	1.07861	1.07922	3565	0	0
2020.05.07	10:00:00	1.07921	1.08162	1.07892	1.07988	4549	0	0
2020.05.07	11:00:00	1.07988	1.08035	1.07879	1.07930	3408	0	0
2020.05.07	12:00:00	1.07929	1.08001	1.07782	1.07987	3619	0	0
2020.05.07	13:00:00	1.07987	1.08013	1.07797	1.07917	3358	0	0
2020.05.07	14:00:00	1.07917	1.07947	1.07849	1.07905	3157	0	0
2020.05.07	15:00:00	1.07901	1.07993	1.07763	1.07944	3732	0	0
2020.05.07	16:00:00	1.07944	1.07964	1.07779	1.07784	4003	0	0
2020.05.07	17:00:00	1.07783	1.07930	1.07664	1.07766	5348	0	0
2020.05.07	18:00:00	1.07767	1.08153	1.07760	1.08140	4124	0	0
2020.05.07	19:00:00	1.08140	1.08185	1.08026	1.08125	4094	0	0
2020.05.07	20:00:00	1.08123	1.08334	1.08121	1.08306	3249	0	0
2020.05.07	21:00:00	1.08307	1.08333	1.08225	1.08257	2560	0	0
2020.05.07	22:00:00	1.08257	1.08322	1.08226	1.08291	2078	0	0
2020.05.07	23:00:00	1.08292	1.08339	1.08280	1.08319	848	0	0
2020.05.08	00:00:00	1.08315	1.08381	1.08218	1.08312	653	0	0
2020.05.08	01:00:00	1.08307	1.08407	1.08302	1.08377	915	0	0
2020.05.08	02:00:00	1.08378	1.08400	1.08322	1.08361	1054	0	0
2020.05.08	03:00:00	1.08360	1.08494	1.08334	1.08477	1633	0	0
2020.05.08	04:00:00	1.08478	1.08525	1.08425	1.08502	2170	0	0
2020.05.08	05:00:00	1.08502	1.08546	1.08448	1.08491	1696	0	0
2020.05.08	06:00:00	1.08491	1.08511	1.08447	1.08471	906	0	1
2020.05.08	07:00:00	1.08470	1.08477	1.08415	1.08430	789	0	0
2020.05.08	08:00:00	1.08430	1.08461	1.08399	1.08413	1026	0	0
2020.05.08	09:00:00	1.08413	1.08445	1.08333	1.08335	1717	0	0
2020.05.08	10:00:00	1.08335	1.08376	1.08239	1.08244	2243	0	0
2020.05.08	11:00:00	1.08245	1.08348	1.08193	1.08343	2072	0	0
2020.05.08	12:00:00	1.08344	1.08428	1.08333	1.08417	2084	0	0
2020.05.08	13:00:00	1.08416	1.08468	1.08381	1.08432	1656	0	0
2020.05.08	14:00:00	1.08432	1.08451	1.08359	1.08406	1929	0	0
2020.05.08	15:00:00	1.08405	1.08521	1.08250	1.08359	5459	0	0
2020.05.08	16:00:00	1.08359	1.08378	1.08217	1.08256	3491	0	0
2020.05.08	17:00:00	1.08253	1.08755	1.08150	1.08721	5332	0	0
2020.05.08	18:00:00	1.08721	1.08747	1.08494	1.08536	3485	0	0
2020.05.08	19:00:00	1.08536	1.08536	1.08405	1.08464	2373	0	0
2020.05.08	20:00:00	1.08465	1.08521	1.08416	1.08497	1542	0	0
2020.05.08	21:00:00	1.08498	1.08533	1.08416	1.08419	1556	0	0
2020.05.08	22:00:00	1.08419	1.08430	1.08326	1.08370	1803	0	0
2020.05.08	23:00:00	1.08370	1.08400	1.08345	1.08386	950	0	0
2020.05.11	00:00:00	1.08240	1.08358	1.08233	1.08325	396	0	1
2020.05.11	01:00:00	1.08325	1.08375	1.08187	1.08345	1105	0	1
2020.05.11	02:00:00	1.08344	1.08394	1.08287	1.08376	1244	0	0
2020.05.11	03:00:00	1.08376	1.08460	1.08343	1.08456	1509	0	0
2020.05.11	04:00:00	1.08456	1.08503	1.08410	1.08499	1392	0	0
2020.05.11	05:00:00	1.08499	1.08502	1.08452	1.08478	1067	0	0
2020.05.11	06:00:00	1.08477	1.08481	1.08449	1.08471	939	0	0
2020.05.11	07:00:00	1.08471	1.08495	1.08464	1.08468	786	0	1
2020.05.11	08:00:00	1.08468	1.08473	1.08402	1.08412	848	0	0
2020.05.11	09:00:00	1.08412	1.08470	1.08364	1.08419	2019	0	0
2020.05.11	10:00:00	1.08420	1.08447	1.08263	1.08338	2875	0	0
2020.05.11	11:00:00	1.08340	1.08368	1.08085	1.08178	3152	0	0
2020.05.11	12:00:00	1.08177	1.08278	1.08101	1.08244	2506	0	0
2020.05.11	13:00:00	1.08244	1.08296	1.08150	1.08188	2434	0	0
2020.05.11	14:00:00	1.08188	1.08224	1.08126	1.08142	2526	0	0
2020.05.11	15:00:00	1.08144	1.08257	1.08143	1.08202	3593	0	0
2020.05.11	16:00:00	1.08202	1.08438	1.08200	1.08326	3916	0	0
2020.05.11	17:00:00	1.08328	1.08362	1.08136	1.08243	4212	0	0
2020.05.11	18:00:00	1.08242	1.08266	1.08026	1.08165	3585	0	0
2020.05.11	19:00:00	1.08173	1.08173	1.08069	1.08080	3072	0	0
2020.05.11	20:00:00	1.08079	1.08119	1.08067	1.08109	1721	0	0
2020.05.11	21:00:00	1.08109	1.08112	1.08035	1.08092	1602	0	0
2020.05.11	22:00:00	1.08091	1.08173	1.08077	1.08145	1547	0	0
2020.05.11	23:00:00	1.08147	1.08165	1.08005	1.08060	1488	0	0
