<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.13	16:00:00	1.08307	1.08870	1.08238	1.08757	68756	102368016000	7
2016.01.14	00:00:00	1.08739	1.08967	1.08732	1.08785	33924	41752967000	7
2016.01.14	08:00:00	1.08784	1.09429	1.08539	1.08949	78690	114587393000	7
2016.01.14	16:00:00	1.08949	1.09174	1.08342	1.08634	68393	104919005000	7
2016.01.15	00:00:00	1.08647	1.08892	1.08543	1.08783	31649	38427399000	7
2016.01.15	08:00:00	1.08784	1.09844	1.08606	1.09568	74507	109312408000	7
2016.01.15	16:00:00	1.09568	1.09830	1.09050	1.09132	78412	109977982000	7
2016.01.18	00:00:00	1.09206	1.09273	1.08867	1.08958	36603	43266517000	0
2016.01.18	08:00:00	1.08960	1.09090	1.08740	1.08933	63178	87498201000	7
2016.01.18	16:00:00	1.08933	1.09004	1.08684	1.08941	28783	41896026000	7
2016.01.19	00:00:00	1.08894	1.09047	1.08789	1.08833	29741	36896526000	0
2016.01.19	08:00:00	1.08832	1.08887	1.08591	1.08659	64386	96418942000	7
2016.01.19	16:00:00	1.08659	1.09389	1.08638	1.09065	68989	102455983000	7
2016.01.20	00:00:00	1.09051	1.09602	1.09044	1.09486	35777	40363483000	0
2016.01.20	08:00:00	1.09486	1.09757	1.08914	1.09174	79474	124830207000	7
2016.01.20	16:00:00	1.09172	1.09360	1.08769	1.08883	77533	131841240000	7
2016.01.21	00:00:00	1.08876	1.08981	1.08667	1.08974	41957	56486719000	0
2016.01.21	08:00:00	1.08974	1.09208	1.07770	1.07910	79716	116540978000	7
2016.01.21	16:00:00	1.07910	1.09005	1.07795	1.08726	86886	131293045000	7
2016.01.22	00:00:00	1.08727	1.08763	1.08270	1.08309	38298	47561931000	0
2016.01.22	08:00:00	1.08309	1.08626	1.07940	1.08142	70070	112753865000	7
2016.01.22	16:00:00	1.08142	1.08375	1.07888	1.07965	58489	97030496000	7
2016.01.25	00:00:00	1.07886	1.08189	1.07886	1.08169	29894	38353920000	7
2016.01.25	08:00:00	1.08169	1.08372	1.08055	1.08330	67734	111197899000	7
2016.01.25	16:00:00	1.08329	1.08566	1.08233	1.08475	55594	94545664000	7
2016.01.26	00:00:00	1.08474	1.08592	1.08407	1.08459	27567	31247054000	0
2016.01.26	08:00:00	1.08459	1.08740	1.08185	1.08259	67839	112783118000	7
2016.01.26	16:00:00	1.08259	1.08698	1.08226	1.08683	53491	89769773000	0
2016.01.27	00:00:00	1.08685	1.08708	1.08503	1.08599	25622	34686605000	0
2016.01.27	08:00:00	1.08599	1.09117	1.08525	1.08951	70662	113206694000	7
2016.01.27	16:00:00	1.08952	1.09163	1.08596	1.08920	79791	106302610000	0
2016.01.28	00:00:00	1.08925	1.09070	1.08799	1.08840	29804	36507770000	7
2016.01.28	08:00:00	1.08842	1.09332	1.08694	1.09183	73003	107267140000	7
2016.01.28	16:00:00	1.09183	1.09674	1.09040	1.09390	67652	80427026000	7
2016.01.29	00:00:00	1.09384	1.09483	1.08828	1.09121	55267	59413948000	7
2016.01.29	08:00:00	1.09121	1.09255	1.08615	1.08632	85528	123428101000	7
2016.01.29	16:00:00	1.08631	1.08699	1.08096	1.08300	68515	87838561000	7
2016.02.01	00:00:00	1.08297	1.08519	1.08142	1.08464	33060	33283600000	7
2016.02.01	08:00:00	1.08465	1.08866	1.08407	1.08809	59902	77469401000	7
2016.02.01	16:00:00	1.08809	1.09125	1.08747	1.08873	56110	68133002000	7
2016.02.02	00:00:00	1.08873	1.09188	1.08819	1.09032	31345	31737019000	7
2016.02.02	08:00:00	1.09032	1.09369	1.08953	1.09367	60009	66516337000	7
2016.02.02	16:00:00	1.09367	1.09397	1.08921	1.09177	60035	75216843000	7
2016.02.03	00:00:00	1.09158	1.09358	1.09111	1.09124	31783	31721932000	7
2016.02.03	08:00:00	1.09124	1.09758	1.09034	1.09552	69522	84998504000	7
2016.02.03	16:00:00	1.09552	1.11452	1.09532	1.11017	99047	109056216000	7
2016.02.04	00:00:00	1.11016	1.11164	1.10743	1.10885	42762	53710127000	7
2016.02.04	08:00:00	1.10886	1.12387	1.10693	1.12025	96346	120655421000	7
2016.02.04	16:00:00	1.12024	1.12223	1.11573	1.12067	86578	117708598000	7
2016.02.05	00:00:00	1.12053	1.12162	1.11854	1.11885	33284	42140972000	7
2016.02.05	08:00:00	1.11885	1.12468	1.11411	1.11593	75248	121177709000	7
2016.02.05	16:00:00	1.11595	1.11657	1.11084	1.11578	79252	123400894000	7
2016.02.08	00:00:00	1.11415	1.11495	1.11279	1.11387	24139	29612776000	7
2016.02.08	08:00:00	1.11386	1.11837	1.10862	1.11040	83364	149265855000	7
2016.02.08	16:00:00	1.11042	1.12155	1.11038	1.11912	82234	130069021000	7
2016.02.09	00:00:00	1.11910	1.12372	1.11842	1.12061	47480	51260430000	7
2016.02.09	08:00:00	1.12060	1.12996	1.11620	1.12886	95788	142343027000	7
2016.02.09	16:00:00	1.12886	1.13378	1.12568	1.12940	88388	141485215000	7
2016.02.10	00:00:00	1.12903	1.13111	1.12831	1.12978	38265	40129379000	0
2016.02.10	08:00:00	1.12975	1.13017	1.12218	1.12329	88882	155108271000	7
2016.02.10	16:00:00	1.12330	1.12985	1.11602	1.12889	102209	143179506000	7
2016.02.11	00:00:00	1.12899	1.13199	1.12736	1.12913	43307	47809267000	7
2016.02.11	08:00:00	1.12912	1.13679	1.12747	1.13300	108728	137391682000	7
2016.02.11	16:00:00	1.13296	1.13761	1.13116	1.13218	101370	117957915000	7
2016.02.12	00:00:00	1.13220	1.13337	1.12921	1.13012	49230	61514382000	0
2016.02.12	08:00:00	1.13013	1.13247	1.12274	1.12451	85477	113027435000	7
2016.02.12	16:00:00	1.12451	1.12774	1.12138	1.12503	73936	110512990000	7
2016.02.15	00:00:00	1.12336	1.12495	1.12122	1.12242	44959	56821107000	7
2016.02.15	08:00:00	1.12243	1.12293	1.11762	1.11781	66610	96083900000	7
2016.02.15	16:00:00	1.11781	1.11947	1.11276	1.11531	48387	63551380000	7
2016.02.16	00:00:00	1.11530	1.11833	1.11462	1.11537	33313	38970390000	0
2016.02.16	08:00:00	1.11537	1.11928	1.11490	1.11729	74285	111509940000	7
2016.02.16	16:00:00	1.11729	1.11833	1.11239	1.11423	60651	101806298000	7
2016.02.17	00:00:00	1.11420	1.11708	1.11183	1.11630	35546	38222120000	0
2016.02.17	08:00:00	1.11631	1.11788	1.11143	1.11293	68841	97112642000	7
2016.02.17	16:00:00	1.11292	1.11566	1.11057	1.11267	67239	96032009000	7
2016.02.18	00:00:00	1.11262	1.11456	1.11183	1.11411	31509	33979017000	0
2016.02.18	08:00:00	1.11410	1.11493	1.10775	1.10824	66597	102053169000	7
2016.02.18	16:00:00	1.10827	1.11230	1.10707	1.11058	68079	109399444000	7
2016.02.19	00:00:00	1.11063	1.11285	1.10995	1.11248	32070	35618143000	0
